id,prediction
495,2845.1724780767895
496,2063.756996364237
497,1141.3566328910194
498,603.728981001563
499,326.8425276693898
500,123.40600754157236
501,8.873572942585843
502,1.5740433952306936
503,1.3237865277421683
504,1.105843104452057
505,15.392247936943832
506,128.17853756685156
507,344.11881037756285
508,772.7007355721153
509,1576.202852418081
510,2559.879942852225
511,3733.6971459641945
512,4393.8520364964625
513,4784.257172934964
514,4733.512169651399
515,3931.9262716093854
516,3253.742014793973
517,3560.644248019687
518,2610.438230392825
519,1830.0636308737708
520,1405.7550939618775
521,904.2718284966214
522,447.05825238745365
523,224.87393542536904
524,76.14988792361113
525,7.913928095127435
526,2.9514896163245465
527,1.9836492113113549
528,4.691600889114952
529,12.004965326357965
530,42.561991880218855
531,105.26360709641449
532,248.56733561998053
533,528.7266341252462
534,821.8626034098972
535,1093.8103499930824
536,1114.3661971059505
537,801.6957888334031
538,1253.3837342933566
539,2903.243623503151
540,3408.0002578453955
541,3501.6739624243287
542,3076.8721327302137
543,2776.730808552304
544,1890.3425085353635
545,1128.57937584624
546,557.6967327379947
547,331.88225534090327
548,137.26254092326027
549,32.95475763003219
550,3.8146027480194933
551,5.445386578243603
552,6.48062153842009
553,19.13017643624487
554,41.932307594766996
555,151.11518828861702
556,141.94187891392303
557,208.84836508610812
558,336.18116389086646
559,733.5660739896813
560,1155.349802253352
561,1417.74094631181
562,1576.5272300509762
563,1465.5466508403406
564,1264.0833828596158
565,1340.698775120587
566,1673.7061656620713
567,2343.8518809345123
568,1817.7952020715898
569,878.6156831324289
570,465.35678410437885
571,208.3451716103298
572,44.49882686002075
573,3.8438152113724238
574,0.943770465659898
575,1.021393346438228
576,1.5722326814471261
577,19.111835571407845
578,114.7858761094884
579,276.3830118841577
580,718.9313757926844
581,1612.1146709485213
582,2725.4208449307844
583,3676.27180407584
584,4191.197623239108
585,4580.714684390541
586,4702.6635558974385
587,4621.997990232234
588,4167.311360501036
589,3119.192293607863
590,2701.2135937273533
591,2019.324761762286
592,1452.7144281935769
593,956.0435683571469
594,366.9428103835553
595,234.4703617828212
596,96.33841794354255
597,7.9340185377181704
598,1.5157162616892552
599,2.9466906153387926
600,0.4116441879871496
601,10.781957275176758
602,98.31595282070398
603,279.2596556355324
604,684.4049153280824
605,1511.3164375857027
606,2410.4941024641557
607,3439.7259674799625
608,4240.863298886449
609,4536.2332505127215
610,4486.356526638639
611,4650.931058387066
612,4256.182036078345
613,3802.196843525562
614,2835.9058693635666
615,2074.1117687145584
616,1389.9398545091867
617,799.9024263403287
618,455.40588300025314
619,254.61612985090304
620,100.17437043227636
621,7.5099403216874645
622,0.8983708319952305
623,0.7740268149986937
624,1.3142361857890499
625,8.098960435216384
626,91.47525241080962
627,235.4381501621208
628,416.94648717292813
629,630.5223684730827
630,784.3970658653923
631,849.1260632584265
632,925.5393141611735
633,1147.4168910428868
634,1380.2479001449328
635,1098.3200724242556
636,1099.8241440486065
637,909.1128953115092
638,830.407658292263
639,814.9353798538605
640,533.3418122003301
641,278.42645588315054
642,160.26409494690733
643,69.3287785886115
644,16.382926429686997
645,3.7341249727543753
646,1.7865016279913042
647,1.3504170738462502
648,2.4065244541574544
649,5.45854549033739
650,34.949812629743406
651,89.86891814663117
652,124.31882822537105
653,195.76165271045815
654,298.5723330472025
655,564.661775024623
656,567.4665286995466
657,524.1150947217702
658,570.1919928188854
659,604.5928013801575
660,699.4568675260355
661,801.0045188581379
662,821.9104887810107
663,736.8145520654921
664,591.5281043770543
665,423.0713541486663
666,249.71950380012507
667,120.32062528468464
668,30.130122541452817
669,3.3912721456417687
670,0.35932729189917356
671,0.4239653757391442
672,3.3767642586266113
673,17.04106048980124
674,114.02343719932388
675,249.28346344292817
676,529.0085636651891
677,1087.6539048999246
678,2144.365368976258
679,3016.5481949116547
680,3700.2909305251474
681,3996.5619439212037
682,4195.872180771289
683,3473.4877662927447
684,3303.731077853517
685,3375.4156798172885
686,2567.925515055034
687,1718.1069760311361
688,1159.985841044284
689,602.5137453760826
690,330.68017137936454
691,196.17546852652535
692,62.54117810536296
693,7.809422309296016
694,1.023017008168327
695,2.095217825664745
696,1.7482092336396422
697,5.867563858656457
698,46.70904281638603
699,181.078183969566
700,252.75438604209222
701,269.1263025342779
702,338.42280035151487
703,498.1057015850347
704,1274.4953665916814
705,2294.472589907257
706,2694.8278194697236
707,2815.727446802866
708,3075.3782548722393
709,2582.5412294666116
710,1382.1258617058538
711,1002.1489914345992
712,740.4348903782301
713,496.1642804922275
714,302.0922407233153
715,185.49908878978516
716,62.063797474109926
717,6.06521372602609
718,2.5264530785083115
719,1.9061954471896474
720,11.283994853401484
721,8.181607309693588
722,3.7595180835840805
723,10.653388202986106
724,61.12577549231285
725,159.89569360974772
726,308.7238195241401
727,451.2739615409874
728,498.6881385928126
729,503.39511749917256
730,517.6219489262014
731,511.16447392881275
732,457.6234762310379
733,458.84163495020834
734,430.9173328084529
735,312.7647152761808
736,217.81001711691954
737,114.0036880057917
738,45.42954814566464
739,9.339257597683188
740,13.194253960565279
741,17.437600639748034
742,10.443719170812901
743,9.191272560803561
744,0.6413536809428914
745,0.8564220684031214
746,1.2948707329715645
747,22.604009713727784
748,103.83825419857777
749,229.1759810607926
750,327.48181393021906
751,509.85985305998855
752,644.915214522179
753,696.1460229586853
754,716.1503214660603
755,728.4647363259118
756,701.8681423444883
757,679.1870390615906
758,583.6969761395723
759,465.3501458377534
760,288.93792086773976
761,159.57322828026605
762,67.58567813494894
763,14.53253653575469
764,4.292239099025473
765,2.0297958117142434
766,1.3302403538018044
767,0.6768990693213017
768,0.23304143452029413
769,0.25442132433516224
770,2.11728058004989
771,39.089812610033555
772,134.13638048553923
773,291.1713136794974
774,510.19119050573784
775,697.4952367023153
776,843.7147260378248
777,910.7129711745563
778,985.6359882618494
779,934.6031493497845
780,855.6604152988115
781,751.7317388970239
782,613.3774637418993
783,444.660328868743
784,254.37445100570858
785,141.9398592987997
786,74.60045179501662
787,17.275650546522918
788,1.4217596767295957
789,0.06439419324971825
790,0.04558234459869291
791,0.1412335672735061
792,0.28117827262934
793,0.26998626928585595
794,2.5209106015349585
795,25.750881188464085
796,116.15442771222307
797,263.93593919274286
798,472.7510678959426
799,650.6824733345039
800,728.6373513203062
801,623.0488419214682
802,673.5375423905163
803,675.44098160864
804,658.9620260402658
805,569.3983068666605
806,575.4133134804351
807,523.8539888627953
808,361.60030603123306
809,162.20060365477295
810,69.55539771757537
811,23.935410049847416
812,5.102535906399404
813,0.34877228314935216
814,0.39394709424594465
815,0.6879190585292072
816,0.17041471646080153
817,0.1862497808224118
818,8.802887919656461
819,52.43807678536215
820,142.13036256775948
821,264.6487596308375
822,447.29746186115415
823,639.9289849064177
824,819.82356587796
825,875.7063474068783
826,972.251951073816
827,993.5641150327899
828,956.2808319469857
829,822.1258103507101
830,660.7696079092514
831,536.8952373361764
832,364.4643406964625
833,181.43981641341153
834,90.90630399142029
835,27.152652169625096
836,3.123066354961932
837,1.2951623204556044
838,0.3278502067554224
839,0.3137143903936321
840,0.3949087312346327
841,0.29986124083218685
842,9.421618464534529
843,55.02504102643939
844,163.23899067655654
845,337.70118880596607
846,494.6825047141507
847,659.6784789402884
848,757.9842386088653
849,799.2081825105379
850,784.4675151340828
851,727.763069350816
852,652.3025655131813
853,725.0176719465729
854,640.1338685731403
855,507.4112275960681
856,329.2277708773025
857,175.97425959272502
858,94.88415473102575
859,26.677310237728427
860,2.9087151291069606
861,1.7883956004540862
862,0.24157725414823622
863,0.35618409924053884
864,0.21509042529832453
865,0.17771022928841293
866,9.32530988829158
867,57.27475958824803
868,173.84476418780784
869,366.78828691257036
870,551.7371804232246
871,738.7142206849016
872,874.4187739075489
873,938.8101066040203
874,906.2747775633211
875,881.1328087323861
876,836.958649862868
877,765.8485822891071
878,639.8746488115328
879,508.8642481434959
880,335.29285118902226
881,186.54783845853018
882,98.88476671155766
883,33.12234452472215
884,4.031054534991206
885,0.6762422563057875
886,0.15603770652749505
887,0.07405593892875893
888,0.11790792893825204
889,0.27693624266014394
890,2.2997293496865026
891,12.51831965448706
892,27.20839207244196
893,65.22542998342685
894,96.5336430844044
895,121.889472849171
896,169.76649244713988
897,201.2475824284799
898,226.1756045827818
899,294.66694608270575
900,364.9504708629611
901,432.11709160083177
902,400.05672914166934
903,340.55530398562917
904,257.8318533314533
905,133.7469554754916
906,66.74777679847273
907,28.20771112613158
908,3.9357952464990973
909,0.9816649449390344
910,0.05111227383696721
911,0.17676176416574313
912,0.39146490181411375
913,0.486999010430497
914,8.486270320518509
915,39.819035870433936
916,77.97985112952219
917,150.96386836179204
918,247.46387508759477
919,389.6731622428146
920,315.2417879499081
921,356.18471848664745
922,457.2263805111555
923,485.9854312041094
924,485.733696019569
925,477.1846891702162
926,414.39799059874366
927,270.5968241622973
928,177.59046328451348
929,115.15869681514
930,66.37765687655423
931,14.531994645631546
932,3.752498417276157
933,1.6685808107633446
934,3.7560092042511104
935,1.1244171558409055
936,0.5289318350674974
937,0.4299935794357606
938,4.986885468840191
939,21.58042078215986
940,32.83198186417069
941,62.03149338393814
942,138.54735991480706
943,267.360248435616
944,401.99296568296427
945,437.53759166295936
946,422.5091305733609
947,434.60729018802107
948,317.5571908379727
949,248.2803672337555
950,210.47321160255274
951,168.7277553743612
952,109.78075535546813
953,57.01229328143771
954,49.803154275205216
955,21.28220803506475
956,4.732132772020652
957,0.30858965985948345
958,0.30005797243915355
959,0.46813454821774736
960,0.19161736082242314
961,0.3361202747651929
962,4.293415477783954
963,24.3545489910285
964,60.72919750324762
965,159.25910353618264
966,271.87534083952653
967,394.0309245654225
968,431.82698900222874
969,251.050594110541
970,284.8355443650778
971,340.054022655718
972,424.8141528467491
973,398.6879883445671
974,354.22676253574707
975,297.06801274016203
976,267.30066376228143
977,166.7379621949133
978,106.72413958863766
979,39.29712537883636
980,9.36029215091487
981,3.8943211875719785
982,2.705902847060505
983,1.9504453147109997
984,0.27413779859802856
985,0.39283531765389496
986,11.718107267845317
987,41.618337759030176
988,88.24622511616387
989,188.1865315111584
990,264.11684502350994
991,295.9369512481114
992,380.8831663171679
993,442.38391037657743
994,464.6456354968633
995,423.2756108699018
996,385.7523416076875
997,296.072364289537
998,206.74329026460822
999,177.27476807358283
1000,145.37163019392224
1001,98.60065030802367
1002,49.724850652875034
1003,16.04402429009641
1004,6.248164782577706
1005,4.072781648438874
1006,3.8304882209093396
1007,0.3783234213829704
1008,1.737563423819182
1009,2.0075308041684186
1010,15.508097317653569
1011,44.921018333184136
1012,99.76553820888178
1013,185.0853619447062
1014,288.3463258745442
1015,337.05183730850763
1016,330.76769717664126
1017,426.2989223081309
1018,447.4470669538605
1019,447.2475344159725
1020,434.34893853083975
1021,376.1154821140985
1022,283.67187717750477
1023,262.80987918825014
1024,242.25466369220987
1025,147.67993704602284
1026,94.34036121430682
1027,42.56426539337403
1028,6.742426307898218
1029,3.425966508581734
1030,0.7188891966014067
1031,0.3400416284511783
1032,0.6616665853029483
1033,1.4303283464224226
1034,11.246954693704897
1035,53.04596805750077
1036,131.71310491825253
1037,227.92226445992597
1038,330.66065103275037
1039,402.8264999134065
1040,534.4270509351937
1041,581.6240602146723
1042,617.0427904410069
1043,586.2188239727234
1044,501.94398029301783
1045,418.9559098930744
1046,297.154886963501
1047,205.6914603917817
1048,145.0652266110755
1049,98.87079423392895
1050,50.69869716844835
1051,25.640061878551858
1052,4.742904566453526
1053,0.8681144959499744
1054,1.023481930308474
1055,0.6243520367979314
1056,0.45084922516134757
1057,1.0146867277876308
1058,4.886058492625946
1059,21.34627988787093
1060,58.989522402453865
1061,135.8745334115416
1062,198.82133906967434
1063,237.98511714914304
1064,286.8363926420269
1065,359.26165865033295
1066,358.9515122535904
1067,394.2319239980901
1068,319.88085993487283
1069,229.56491710402193
1070,223.33992684158855
1071,192.31624751402768
1072,162.2101201945799
1073,122.77011782015305
1074,63.48777622358019
1075,32.73822786749569
1076,6.203105718667861
1077,1.3109270707335352
1078,1.0170113051318028
1079,0.32547716418229655
1080,0.4931867658736827
1081,1.5565909063733339
1082,5.956644015798707
1083,41.45680636211787
1084,78.44287565175821
1085,134.1760955121934
1086,210.36472659171224
1087,274.98527777322977
1088,379.3185005545988
1089,507.1800121730538
1090,530.397697137302
1091,564.8553168804742
1092,539.553896541346
1093,435.10992980203207
1094,273.03661142142107
1095,232.47767791321456
1096,216.61586919898778
1097,163.52216074077023
1098,103.21318955756774
1099,35.497500636216785
1100,4.235618333950234
1101,0.7123305103171799
1102,0.42408031616748454
1103,0.4116581224571823
1104,0.7037647189047376
1105,1.5038086515958626
1106,6.090013500968517
1107,26.201222112278327
1108,51.71490354341423
1109,110.44022909658818
1110,157.47713677316563
1111,203.30732081157876
1112,250.42530833128092
1113,291.7697158521324
1114,331.680008441975
1115,364.1624627397688
1116,376.27609615824895
1117,317.52011016989326
1118,241.02841378430958
1119,227.89249428053404
1120,179.58770545373858
1121,156.5679453184028
1122,121.01173867567064
1123,55.42585136029547
1124,11.079885289056183
1125,1.0762298458583026
1126,0.13400056538301183
1127,0.21761254633593186
1128,2.7544325582840425
1129,6.7811815993616165
1130,33.536177800512085
1131,97.12226410349426
1132,233.18930034880728
1133,419.575210502
1134,604.918710105695
1135,788.753971157776
1136,946.3638431710133
1137,996.5432307992304
1138,1033.67687513773
1139,1023.1570387211752
1140,1005.7041759099777
1141,916.2007038047099
1142,749.5387828175517
1143,611.9706156143814
1144,450.5214433924852
1145,279.84498721882744
1146,159.1942047573169
1147,64.56950883791126
1148,15.473505283714697
1149,1.616286452614173
1150,0.2535848229982714
1151,0.5201055615260487
1152,0.6734642745023223
1153,4.429060337029674
1154,35.90897927271291
1155,99.68118707870667
1156,207.81125878242617
1157,369.51701216503494
1158,473.3654262896288
1159,594.7959867485581
1160,728.2706423443645
1161,858.9397883263088
1162,796.4125188873749
1163,616.7727088411972
1164,402.4479941205755
1165,328.1135175439572
1166,276.17240984673083
1167,282.1700704990551
1168,265.29544120975316
1169,155.5980425111066
1170,90.5583393913326
1171,48.87442366408294
1172,9.603894772652207
1173,3.012995870762108
1174,0.5364402273844344
1175,0.7256138108707031
1176,0.2713515827745382
1177,1.9128145170806747
1178,19.25651375847052
1179,54.07793274914607
1180,115.95551180285734
1181,241.6938579620125
1182,437.1694159813459
1183,606.485603715468
1184,688.794223697957
1185,819.3700310912127
1186,869.0883245133257
1187,893.38370267104
1188,899.1137858611551
1189,846.5906927324786
1190,695.4728765591377
1191,589.8662352488225
1192,423.5635341809898
1193,266.0926243155173
1194,157.5676991799971
1195,69.29115621567021
1196,16.33215531245518
1197,2.9062138112774103
1198,0.23768694256311193
1199,0.5474775446899484
1200,0.5341082405821499
1201,2.816904358276937
1202,31.952940493251564
1203,94.5203968670013
1204,208.57677959666074
1205,365.0018630848604
1206,524.7169916375499
1207,689.8922477612373
1208,827.7677730412769
1209,898.3646261938402
1210,933.1326082815949
1211,924.4831274565104
1212,874.7128934389721
1213,831.1471735680122
1214,709.8230666982001
1215,577.1121793043882
1216,428.2332509431946
1217,271.0510642878456
1218,148.97888874312423
1219,67.09037768218485
1220,14.660578352188253
1221,2.4065562039840063
1222,0.40903928941156853
1223,0.30135167834156024
1224,0.3746652832722791
1225,3.7221783661486323
1226,27.75422438535812
1227,86.57395913985367
1228,202.68685709102044
1229,328.61316304007505
1230,452.79514360360696
1231,654.2577764382329
1232,772.2690384949127
1233,836.5570403969019
1234,835.7882990460278
1235,742.1745060129376
1236,661.0175448214604
1237,688.6114049978407
1238,530.6945956733481
1239,396.7166655822996
1240,306.5372186836088
1241,172.86999098846425
1242,107.18775289507856
1243,52.78457837702914
1244,14.229023642958158
1245,3.24171630648992
1246,0.8273778623131166
1247,1.6183073820448364
1248,1.2244511560244273
1249,2.4725437860214097
1250,7.024530194627148
1251,29.623253858698796
1252,73.54788962185918
1253,132.116358511047
1254,181.62738615682377
1255,269.2748991100646
1256,223.0110192194131
1257,184.36702178671078
1258,375.4747324078966
1259,645.1848814641453
1260,718.9084498992414
1261,762.2328468534203
1262,636.7372971928932
1263,511.07017782473224
1264,338.46957763988775
1265,210.30836841663543
1266,123.1141679986958
1267,58.99456141564546
1268,17.434520002483275
1269,5.121610831957896
1270,3.102508638215049
1271,1.9798315560821886
1272,2.4071947406789915
1273,3.0962611452876945
1274,8.306690348630298
1275,24.05169704457105
1276,32.657621246854575
1277,60.4689442493006
1278,104.44506197163956
1279,177.96035253530852
1280,267.13425391368
1281,346.6683429256723
1282,406.20611640396936
1283,407.9662332272702
1284,383.9279328922294
1285,349.18627957216535
1286,406.77576447019374
1287,422.6904311315273
1288,307.74659530774034
1289,185.60589429995
1290,101.52398636825114
1291,44.68087450354613
1292,9.666244467737645
1293,1.9690784182976966
1294,0.4677999945799963
1295,0.5242628414951963
1296,0.2747871294786866
1297,2.4429044812388874
1298,26.987509780075616
1299,78.71134538690173
1300,191.1674197829303
1301,338.0420328310862
1302,512.712389283958
1303,684.0464034141169
1304,777.7255335174527
1305,843.9213810955197
1306,854.0762845835861
1307,845.458232819265
1308,816.5172295772638
1309,625.5226904955348
1310,528.3156184768818
1311,439.33673200255237
1312,293.4179298566649
1313,172.80764328116607
1314,84.69938990162525
1315,35.8545099607515
1316,9.217751440969018
1317,2.709939623607922
1318,0.7490699000922536
1319,0.7513841231950245
1320,0.5775635630987273
1321,2.6872383153065225
1322,26.38733797779665
1323,77.1036830693105
1324,176.49438234351123
1325,313.11576030719334
1326,466.60417763097905
1327,631.9310441032353
1328,772.4048193303753
1329,852.7900111032172
